id,bge_text,ticker,company_name,year,field_code,field_name,val,esg_bucket
OXY US Equity_2010_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Water Policy (Code: ES247) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES247,Water Policy,True,ES
OXY US Equity_2010_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.78,OXY US Equity,Occidental Petroleum Corp,2010,ES261,Total Recordable Incident Rate - Contractors,0.78,ES
OXY US Equity_2010_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 11.2",OXY US Equity,Occidental Petroleum Corp,2010,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",11.2,ES
OXY US Equity_2010_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Embedded Carbon in Total Reserves (Code: F1284) = 1349.56,OXY US Equity,Occidental Petroleum Corp,2010,F1284,Embedded Carbon in Total Reserves,1349.56,ES
OXY US Equity_2011_ES007,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Nitrogen Oxide Emissions (Code: ES007) = 12,OXY US Equity,Occidental Petroleum Corp,2011,ES007,Nitrogen Oxide Emissions,12,ES
OXY US Equity_2011_ES009,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: VOC Emissions (Code: ES009) = 37,OXY US Equity,Occidental Petroleum Corp,2011,ES009,VOC Emissions,37,ES
OXY US Equity_2011_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Amount of Environmental Fines (Code: ES033) = 0.54,OXY US Equity,Occidental Petroleum Corp,2011,ES033,Amount of Environmental Fines,0.54,ES
OXY US Equity_2011_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2011_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2011_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES057,Health and Safety Policy,True,ES
OXY US Equity_2011_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES059,Human Rights Policy,True,ES
OXY US Equity_2011_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES088,Biodiversity Policy,True,ES
OXY US Equity_2011_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Lost Time Incident Rate - Employees (Code: ES092) = 0.21,OXY US Equity,Occidental Petroleum Corp,2011,ES092,Lost Time Incident Rate - Employees,0.21,ES
OXY US Equity_2011_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2011,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2011_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2011_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Total Recordable Incident Rate - Employees (Code: ES121) = 0.37,OXY US Equity,Occidental Petroleum Corp,2011,ES121,Total Recordable Incident Rate - Employees,0.37,ES
OXY US Equity_2011_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Anti-Bribery Ethics Policy (Code: ES197) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES197,Anti-Bribery Ethics Policy,True,ES
OXY US Equity_2011_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Water Policy (Code: ES247) = True,OXY US Equity,Occidental Petroleum Corp,2011,ES247,Water Policy,True,ES
OXY US Equity_2011_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.69,OXY US Equity,Occidental Petroleum Corp,2011,ES261,Total Recordable Incident Rate - Contractors,0.69,ES
OXY US Equity_2011_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 12.2",OXY US Equity,Occidental Petroleum Corp,2011,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",12.2,ES
OXY US Equity_2011_F0949,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 7,OXY US Equity,Occidental Petroleum Corp,2011,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,7,ES
OXY US Equity_2011_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Embedded Carbon in Total Reserves (Code: F1284) = 1350.98,OXY US Equity,Occidental Petroleum Corp,2011,F1284,Embedded Carbon in Total Reserves,1350.98,ES
OXY US Equity_2011_F1443,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Fatality Rate - Contractors (Code: F1443) = 0.1,OXY US Equity,Occidental Petroleum Corp,2011,F1443,Fatality Rate - Contractors,0.1,ES
OXY US Equity_2011_RX389,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2011: Fatality Rate - Workforce (Code: RX389) = 0.07,OXY US Equity,Occidental Petroleum Corp,2011,RX389,Fatality Rate - Workforce,0.07,ES
OXY US Equity_2012_ES007,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Nitrogen Oxide Emissions (Code: ES007) = 14,OXY US Equity,Occidental Petroleum Corp,2012,ES007,Nitrogen Oxide Emissions,14,ES
OXY US Equity_2012_ES009,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: VOC Emissions (Code: ES009) = 32,OXY US Equity,Occidental Petroleum Corp,2012,ES009,VOC Emissions,32,ES
OXY US Equity_2012_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Amount of Environmental Fines (Code: ES033) = 0.45,OXY US Equity,Occidental Petroleum Corp,2012,ES033,Amount of Environmental Fines,0.45,ES
OXY US Equity_2012_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2012_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2012_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES057,Health and Safety Policy,True,ES
OXY US Equity_2012_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES059,Human Rights Policy,True,ES
OXY US Equity_2012_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES088,Biodiversity Policy,True,ES
OXY US Equity_2012_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Lost Time Incident Rate - Employees (Code: ES092) = 0.16,OXY US Equity,Occidental Petroleum Corp,2012,ES092,Lost Time Incident Rate - Employees,0.16,ES
OXY US Equity_2012_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2012,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2012_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2012_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Total Recordable Incident Rate - Employees (Code: ES121) = 0.33,OXY US Equity,Occidental Petroleum Corp,2012,ES121,Total Recordable Incident Rate - Employees,0.33,ES
OXY US Equity_2012_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Anti-Bribery Ethics Policy (Code: ES197) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES197,Anti-Bribery Ethics Policy,True,ES
OXY US Equity_2012_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Water Policy (Code: ES247) = True,OXY US Equity,Occidental Petroleum Corp,2012,ES247,Water Policy,True,ES
OXY US Equity_2012_ES249,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Amount of Hydrocarbon Spills (Code: ES249) = 0.23,OXY US Equity,Occidental Petroleum Corp,2012,ES249,Amount of Hydrocarbon Spills,0.23,ES
OXY US Equity_2012_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.55,OXY US Equity,Occidental Petroleum Corp,2012,ES261,Total Recordable Incident Rate - Contractors,0.55,ES
OXY US Equity_2012_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 9.8",OXY US Equity,Occidental Petroleum Corp,2012,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",9.8,ES
OXY US Equity_2012_F0949,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 14,OXY US Equity,Occidental Petroleum Corp,2012,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,14,ES
OXY US Equity_2012_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Embedded Carbon in Total Reserves (Code: F1284) = 1344.83,OXY US Equity,Occidental Petroleum Corp,2012,F1284,Embedded Carbon in Total Reserves,1344.83,ES
OXY US Equity_2012_F1443,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Fatality Rate - Contractors (Code: F1443) = 0.04,OXY US Equity,Occidental Petroleum Corp,2012,F1443,Fatality Rate - Contractors,0.04,ES
OXY US Equity_2012_RX389,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2012: Fatality Rate - Workforce (Code: RX389) = 0.03,OXY US Equity,Occidental Petroleum Corp,2012,RX389,Fatality Rate - Workforce,0.03,ES
OXY US Equity_2013_ES007,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Nitrogen Oxide Emissions (Code: ES007) = 14,OXY US Equity,Occidental Petroleum Corp,2013,ES007,Nitrogen Oxide Emissions,14,ES
OXY US Equity_2013_ES009,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: VOC Emissions (Code: ES009) = 32,OXY US Equity,Occidental Petroleum Corp,2013,ES009,VOC Emissions,32,ES
OXY US Equity_2013_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Amount of Environmental Fines (Code: ES033) = 0.31,OXY US Equity,Occidental Petroleum Corp,2013,ES033,Amount of Environmental Fines,0.31,ES
OXY US Equity_2013_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2013_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2013_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES057,Health and Safety Policy,True,ES
OXY US Equity_2013_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES059,Human Rights Policy,True,ES
OXY US Equity_2013_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES088,Biodiversity Policy,True,ES
OXY US Equity_2013_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Lost Time Incident Rate - Employees (Code: ES092) = 0.17,OXY US Equity,Occidental Petroleum Corp,2013,ES092,Lost Time Incident Rate - Employees,0.17,ES
OXY US Equity_2013_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2013,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2013_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2013_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Total Recordable Incident Rate - Employees (Code: ES121) = 0.3,OXY US Equity,Occidental Petroleum Corp,2013,ES121,Total Recordable Incident Rate - Employees,0.3,ES
OXY US Equity_2013_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Anti-Bribery Ethics Policy (Code: ES197) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES197,Anti-Bribery Ethics Policy,True,ES
OXY US Equity_2013_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Water Policy (Code: ES247) = True,OXY US Equity,Occidental Petroleum Corp,2013,ES247,Water Policy,True,ES
OXY US Equity_2013_ES249,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Amount of Hydrocarbon Spills (Code: ES249) = 0.85,OXY US Equity,Occidental Petroleum Corp,2013,ES249,Amount of Hydrocarbon Spills,0.85,ES
OXY US Equity_2013_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.42,OXY US Equity,Occidental Petroleum Corp,2013,ES261,Total Recordable Incident Rate - Contractors,0.42,ES
OXY US Equity_2013_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 12.5",OXY US Equity,Occidental Petroleum Corp,2013,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",12.5,ES
OXY US Equity_2013_F0949,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 12,OXY US Equity,Occidental Petroleum Corp,2013,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,12,ES
OXY US Equity_2013_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Embedded Carbon in Total Reserves (Code: F1284) = 1163.22,OXY US Equity,Occidental Petroleum Corp,2013,F1284,Embedded Carbon in Total Reserves,1163.22,ES
OXY US Equity_2013_F1443,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Fatality Rate - Contractors (Code: F1443) = 0.19,OXY US Equity,Occidental Petroleum Corp,2013,F1443,Fatality Rate - Contractors,0.19,ES
OXY US Equity_2013_RX389,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2013: Fatality Rate - Workforce (Code: RX389) = 0.13,OXY US Equity,Occidental Petroleum Corp,2013,RX389,Fatality Rate - Workforce,0.13,ES
OXY US Equity_2014_ES007,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Nitrogen Oxide Emissions (Code: ES007) = 16,OXY US Equity,Occidental Petroleum Corp,2014,ES007,Nitrogen Oxide Emissions,16,ES
OXY US Equity_2014_ES009,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: VOC Emissions (Code: ES009) = 30,OXY US Equity,Occidental Petroleum Corp,2014,ES009,VOC Emissions,30,ES
OXY US Equity_2014_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Amount of Environmental Fines (Code: ES033) = 0.05,OXY US Equity,Occidental Petroleum Corp,2014,ES033,Amount of Environmental Fines,0.05,ES
OXY US Equity_2014_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2014,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2014_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2014,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2014_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2014,ES057,Health and Safety Policy,True,ES
OXY US Equity_2014_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2014,ES059,Human Rights Policy,True,ES
OXY US Equity_2014_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2014,ES088,Biodiversity Policy,True,ES
OXY US Equity_2014_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2014,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2014_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2014,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2014_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Total Recordable Incident Rate - Employees (Code: ES121) = 0.38,OXY US Equity,Occidental Petroleum Corp,2014,ES121,Total Recordable Incident Rate - Employees,0.38,ES
OXY US Equity_2014_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2014: Anti-Bribery Ethics Policy (Code: ES197) = True,OXY US Equity,Occidental Petroleum Corp,2014,ES197,Anti-Bribery Ethics Policy,True,ES
